Depth,CALI,DRHO,DT,DTS,GR,NPHI,PEF,RACEHM,RACELM,RHOB,ROP,RPCELM,RT,PHIF,SAND_FLAG,SW,VSH
3392.7,8.6976,0.063,75.146,131.8396,54.0191,0.1802,6.2488,1.4017,1.4671,2.467,28.0892,1.4372,1.3585,0.1045,1,1,0.3381
3392.8,8.698,0.062,75.1884,131.4895,54.253,0.1726,6.2531,1.4178,1.4663,2.4605,28.0831,1.3878,1.282,0.1083,1,0.9946,0.3396
3392.9,8.7479,0.0582,75.2065,131.0327,55.6949,0.1661,6.251,1.4341,1.4593,2.4581,28.077,1.3404,1.201,0.1097,1,1,0.3495
3393,8.6973,0.0558,75.2743,131.2114,58.0921,0.1653,6.2323,1.4228,1.4408,2.4647,28.0709,1.3787,1.2521,0.1059,1,1,0.3661
3393.1,8.664,0.0577,75.2227,131.1838,58.8387,0.1655,6.1997,1.3885,1.4156,2.4785,28.077,1.4644,1.4322,0.0981,0,1,0.3713
3393.2,8.6976,0.0623,75.1245,131.1071,57.8474,0.1683,6.1741,1.3638,1.4004,2.4908,28.083,1.4981,1.5875,0.091,0,1,0.3646
3393.3,8.6978,0.0655,75.1061,131.3547,54.257,0.1696,6.1766,1.4065,1.3984,2.4944,28.0891,1.477,1.5435,0.0889,0,1,0.3397
3393.4,8.7227,0.0651,75.0784,131.5992,53.2238,0.1646,6.2101,1.4114,1.3914,2.4894,28.0848,1.4609,1.5169,0.0917,0,1,0.3326
3393.5,8.698,0.063,75.0624,131.8617,53.5402,0.1653,6.2563,1.4156,1.388,2.4819,28.0806,1.446,1.4675,0.0961,0,1,0.3349
3393.6,8.7481,0.062,75.2089,132.311,50.5006,0.1656,6.3222,1.3993,1.3818,2.4765,28.0764,1.4015,1.3893,0.0991,0,1,0.3138
3393.7,8.7227,0.0633,75.29,133.3295,50.6976,0.168,6.4035,1.3398,1.3707,2.4737,28.0777,1.388,1.3818,0.1007,1,1,0.3151
3393.8,8.698,0.0654,75.329,134.7625,51.8431,0.1797,6.4899,1.3346,1.3689,2.4706,28.0791,1.3708,1.3392,0.1025,1,1,0.323
3393.9,8.7483,0.0664,75.5018,135.8896,53.8741,0.1833,6.5565,1.3297,1.3658,2.4654,28.0805,1.3241,1.2557,0.1055,1,1,0.337
3394,8.7479,0.0656,75.6464,136.0351,54.6048,0.1879,6.5969,1.3294,1.3616,2.4604,28.0821,1.3133,1.214,0.1083,1,1,0.3421
3394.1,8.6976,0.0636,75.7627,135.2706,54.6947,0.1836,6.6143,1.324,1.3597,2.4581,28.0837,1.3282,1.2485,0.1097,1,0.9948,0.3427
3394.2,8.6976,0.0609,75.5341,133.6564,55.3502,0.1763,6.6057,1.3168,1.3536,2.4593,28.0854,1.3477,1.3012,0.109,1,0.9838,0.3473
3394.3,8.6976,0.0579,75.3294,132.3082,54.7024,0.1688,6.5697,1.3674,1.3585,2.4632,28.0997,1.3736,1.3519,0.1068,1,0.9856,0.3429
3394.4,8.6976,0.0557,75.1533,131.2702,52.7664,0.1643,6.5115,1.3998,1.36,2.4693,28.1139,1.41,1.4435,0.1033,1,0.987,0.3295
3394.5,8.6976,0.0558,75.1165,131.2097,51.5679,0.165,6.4521,1.3879,1.3533,2.4771,28.1281,1.4541,1.5538,0.0989,0,0.9948,0.3212
3394.6,8.6976,0.058,74.9859,131.2995,49.3811,0.1697,6.3909,1.4,1.3508,2.4853,28.1232,1.4817,1.5731,0.0941,0,1,0.306
3394.7,8.6976,0.0595,74.7189,131.5087,51.785,0.1741,6.3111,1.412,1.3549,2.4898,28.1183,1.4752,1.5354,0.0915,0,1,0.3226
3394.8,8.6976,0.0581,74.4648,130.4584,52.9029,0.1753,6.2174,1.4161,1.3529,2.4882,28.1134,1.468,1.5148,0.0925,0,1,0.3302
3394.9,8.6976,0.0545,74.2417,129.9391,57.118,0.1742,6.1387,1.4243,1.3561,2.4826,28.1073,1.4617,1.492,0.0957,0,1,0.3594
3395,8.6976,0.0518,74.068,130.5301,59.1079,0.1735,6.1199,1.4331,1.352,2.4786,28.1012,1.4694,1.4893,0.0979,0,1,0.3733
3395.1,8.6976,0.0519,73.9838,132.2711,55.9918,0.1746,6.1486,1.4378,1.3447,2.479,28.0952,1.4904,1.539,0.0977,0,1,0.3515
3395.2,8.6976,0.0536,73.9327,134.4119,59.2874,0.1756,6.162,1.4202,1.3345,2.4815,28.0891,1.5083,1.5994,0.0963,0,1,0.3743
3395.3,8.6973,0.0546,73.9171,136.9491,61.1762,0.1745,6.121,1.4265,1.3258,2.4828,28.083,1.5109,1.61,0.0955,0,1,0.3874
3395.4,8.664,0.0548,73.9069,138.6146,62.8081,0.171,6.0355,1.429,1.3138,2.4833,28.0769,1.4968,1.5759,0.0953,0,1,0.3988
3395.5,8.6976,0.0566,73.9002,139.1923,60.2426,0.1674,5.9541,1.4245,1.3062,2.4861,28.0741,1.481,1.5565,0.0937,0,1,0.381
3395.6,8.6976,0.0608,73.8994,137.5567,58.9833,0.1657,5.9163,1.4018,1.2921,2.492,28.0712,1.4646,1.5443,0.0903,0,1,0.3724
3395.7,8.6976,0.0656,73.9795,135.5899,56.6909,0.1665,5.9441,1.3626,1.2654,2.4972,28.0685,1.4333,1.5229,0.0873,0,1,0.3566
3395.8,8.6976,0.0688,74.0895,133.8822,55.0025,0.1695,6.0591,1.3118,1.2354,2.4981,28.0828,1.3826,1.4844,0.0868,0,1,0.3448
3395.9,8.6976,0.0702,74.2126,133.3582,57.1354,0.1738,6.235,1.284,1.2209,2.4947,28.097,1.3535,1.4382,0.0887,0,1,0.3594
3396,8.6976,0.071,74.4374,132.8453,59.9972,0.1794,6.4023,1.2569,1.2069,2.4896,28.1112,1.3199,1.3973,0.0917,0,1,0.3793
3396.1,8.6976,0.0719,74.7212,132.5863,60.3409,0.1854,6.4893,1.2134,1.18,2.4844,28.1128,1.2519,1.3038,0.0946,0,1,0.3816
3396.2,8.6976,0.0717,75.0803,133.4018,61.0518,0.1904,6.4698,1.1437,1.1458,2.4781,28.1143,1.1836,1.2076,0.0982,0,1,0.3866
3396.3,8.6976,0.0703,75.6423,134.6186,60.6,0.1937,6.3841,1.1088,1.1328,2.4696,28.1159,1.1648,1.1972,0.103,1,1,0.3835
3396.4,8.698,0.0695,76.3409,136.0535,58.4247,0.1932,6.2894,1.0697,1.1135,2.4592,28.1171,1.1223,1.1347,0.109,1,1,0.3685
3396.5,8.7479,0.0703,77.2369,137.5652,55.9408,0.2002,6.2177,1.0251,1.0964,2.4467,28.1183,1.0584,1.0253,0.1161,1,1,0.3514
3396.6,8.6976,0.0712,78.2012,139.4377,53.6264,0.2055,6.1593,0.991,1.0862,2.4317,28.1195,1.0027,0.9162,0.1247,1,1,0.3355
3396.7,8.6976,0.069,79.1645,141.4178,49.6448,0.2093,6.109,0.973,1.0789,2.4149,28.1134,0.9582,0.8545,0.1343,1,0.9699,0.308
3396.8,8.6976,0.063,79.7035,142.2396,45.8019,0.2079,6.0867,0.9726,1.0718,2.4008,28.1073,0.9309,0.8114,0.1424,1,0.9399,0.2814
3396.9,8.6976,0.0564,80.0397,142.7038,46.8086,0.1999,6.1146,0.9704,1.0605,2.3955,28.1013,0.9486,0.8495,0.1455,1,0.9057,0.2883
3397,8.698,0.0529,80.196,142.8495,47.0607,0.1828,6.1956,0.9796,1.0562,2.4035,28.1073,0.9769,0.9054,0.1409,1,0.9076,0.2902
3397.1,8.7479,0.0542,79.8595,142.1105,44.3397,0.1669,6.293,1.0085,1.0567,2.422,28.1134,1.0274,1.0108,0.1304,1,0.9276,0.2714
3397.2,8.698,0.0594,79.3564,140.9531,42.5083,0.1569,6.3687,1.0574,1.0575,2.4435,28.119,1.0734,1.1279,0.1181,1,0.9667,0.2587
3397.3,8.7479,0.0651,78.6922,139.391,40.9429,0.1462,6.403,1.0829,1.0629,2.4594,28.0285,1.1118,1.2066,0.1089,1,1,0.2479
3397.4,8.698,0.0685,77.9865,137.5394,40.9786,0.145,6.393,1.0969,1.0714,2.4646,27.938,1.1528,1.2365,0.1059,1,1,0.2481
3397.5,8.7479,0.0683,77.3332,135.82,41.1831,0.1519,6.3508,1.112,1.0814,2.4603,27.8485,1.1516,1.1961,0.1083,1,1,0.2496
3397.6,8.6976,0.0657,76.7487,134.288,40.7341,0.158,6.2944,1.1131,1.0899,2.4512,27.9322,1.1408,1.1637,0.1135,1,0.9865,0.2464
3397.7,8.6976,0.0636,76.5327,135.3127,41.6457,0.1647,6.2524,1.105,1.099,2.4427,28.016,1.1361,1.1398,0.1185,1,0.9591,0.2526
3397.8,8.6976,0.0634,76.3867,135.7111,43.6295,0.1716,6.2415,1.112,1.1192,2.4378,28.0992,1.1444,1.1241,0.1213,1,0.9459,0.2664
3397.9,8.6976,0.064,76.3069,135.0437,43.8891,0.1787,6.2629,1.1237,1.1271,2.436,28.1007,1.1535,1.1264,0.1223,1,0.9382,0.2681
3398,8.698,0.064,76.2985,134.2138,47.0459,0.1823,6.3095,1.1401,1.1342,2.4366,28.1022,1.1605,1.1323,0.1219,1,0.9398,0.2899
3398.1,8.7479,0.0625,76.3367,132.662,49.1957,0.1867,6.3533,1.1752,1.1467,2.439,28.1038,1.1784,1.1539,0.1206,1,0.9428,0.3048
3398.2,8.698,0.0604,76.4381,129.9637,49.3132,0.1894,6.3727,1.204,1.1604,2.4439,28.1053,1.2094,1.2083,0.1178,1,0.9441,0.3056
3398.3,8.7479,0.0592,76.4188,130.4413,50.0116,0.1806,6.3634,1.2176,1.1766,2.4511,28.1069,1.2521,1.2733,0.1137,1,0.9536,0.3104
3398.4,8.6976,0.0601,76.3669,131.5915,51.0621,0.1768,6.3419,1.2249,1.19,2.4593,28.1083,1.2807,1.3088,0.109,1,0.9787,0.3176
3398.5,8.6976,0.0625,76.2921,132.9567,53.6376,0.1739,6.3327,1.232,1.1991,2.4657,28.0716,1.2906,1.3077,0.1053,1,1,0.3354
3398.6,8.6976,0.0642,76.1738,134.6438,55.0953,0.177,6.339,1.2523,1.2137,2.4671,28.0349,1.293,1.2916,0.1045,1,1,0.3454
3398.7,8.6976,0.0629,76.0622,135.8143,58.3899,0.1834,6.3443,1.275,1.2259,2.4625,27.9982,1.2971,1.2783,0.1071,1,1,0.3681
3398.8,8.6976,0.059,75.9956,135.45,61.3271,0.1891,6.3341,1.2886,1.2297,2.4555,27.9614,1.3068,1.2881,0.1111,1,0.9731,0.3885
3398.9,8.6976,0.0557,75.9128,135.3237,61.012,0.192,6.3171,1.2804,1.2314,2.4507,27.9247,1.324,1.326,0.1139,1,0.9411,0.3863
3399,8.6978,0.056,75.8449,135.1679,60.5889,0.1935,6.3196,1.2829,1.2333,2.4512,27.8886,1.3292,1.3439,0.1136,1,0.9378,0.3835
3399.1,8.7231,0.0585,75.8432,134.6609,57.4247,0.1926,6.3245,1.2804,1.2341,2.4547,27.9616,1.3308,1.3416,0.1116,1,0.9519,0.3615
3399.2,8.7479,0.0596,75.7908,134.8328,57.9077,0.1961,6.2785,1.2788,1.2329,2.4569,28.0347,1.3189,1.3129,0.1103,1,0.9701,0.3649
3399.3,8.6976,0.058,75.7059,134.965,58.5023,0.2006,6.1584,1.2695,1.2306,2.4561,28.1073,1.3035,1.2892,0.1108,1,0.9741,0.369
3399.4,8.6976,0.0557,75.5706,133.6709,58.709,0.199,6.0147,1.2582,1.2293,2.4545,28.1012,1.3018,1.2862,0.1117,1,0.968,0.3704
3399.5,8.6978,0.0557,75.4715,132.9385,59.6579,0.1947,5.9413,1.2586,1.2278,2.455,28.0951,1.2884,1.2588,0.1114,1,0.9792,0.3769
3399.6,8.7227,0.0567,75.3947,132.472,60.4392,0.1861,5.9894,1.2766,1.2243,2.4571,28.0889,1.2723,1.2337,0.1102,1,0.9971,0.3823
3399.7,8.6976,0.0559,75.3404,131.8295,61.8452,0.184,6.096,1.2727,1.22,2.4596,28.0759,1.2792,1.2452,0.1088,1,1,0.3921
3399.8,8.6976,0.0536,75.3298,130.9198,61.1386,0.1798,6.1628,1.2551,1.2112,2.4637,28.0629,1.294,1.296,0.1065,1,1,0.3872
3399.9,8.6976,0.0538,75.3541,130.0504,59.3751,0.178,6.152,1.2299,1.1935,2.4714,28.0501,1.318,1.406,0.1021,1,1,0.375
3400,8.6978,0.0591,75.4476,131.3104,58.3742,0.176,6.1061,1.2098,1.1875,2.4809,28.0783,1.3328,1.4529,0.0966,0,1,0.3682
3400.1,8.7231,0.0659,75.5262,132.1915,54.6867,0.1821,6.0879,1.1905,1.1765,2.4843,28.1065,1.2857,1.3549,0.0946,0,1,0.3428
3400.2,8.7483,0.0685,75.5864,132.7619,52.0787,0.181,6.1014,1.1736,1.1723,2.4751,28.1344,1.1865,1.1428,0.0998,0,1,0.3249
3400.3,8.7483,0.0645,75.4947,133.0121,47.0428,0.1785,6.1016,1.1096,1.1579,2.4566,28.136,1.1097,1.0316,0.1105,1,1,0.2901
3400.4,8.7479,0.0569,75.4054,133.8006,43.3125,0.1746,6.047,1.1031,1.1522,2.4391,28.1376,1.1013,1.0277,0.1205,1,0.9866,0.2643
3400.5,8.698,0.0507,75.3193,135.0922,40.704,0.1615,5.9392,1.0901,1.1472,2.4326,28.1392,1.1105,1.0515,0.1242,1,0.9505,0.2462
3400.6,8.7483,0.0483,75.318,135.6166,40.8192,0.1535,5.8379,1.0967,1.1378,2.4379,28.1367,1.1526,1.1284,0.1213,1,0.9434,0.2469
3400.7,8.7483,0.0494,75.3709,135.7793,42.789,0.1515,5.8092,1.1397,1.1418,2.4493,28.1342,1.2188,1.2764,0.1147,1,0.9422,0.2606
3400.8,8.7483,0.0519,75.4838,135.5284,43.4139,0.1533,5.8739,1.2408,1.1617,2.4603,28.1317,1.285,1.3786,0.1085,1,0.9592,0.2648
3400.9,8.7479,0.0528,75.4738,134.0216,46.3691,0.1589,5.9877,1.276,1.1692,2.4671,28.1114,1.3129,1.4171,0.1045,1,0.981,0.2851
3401,8.6976,0.0509,75.4223,132.7943,51.3709,0.1604,6.0692,1.2602,1.1734,2.4697,28.0911,1.339,1.4742,0.103,1,0.9796,0.3196
3401.1,8.6976,0.0478,75.324,132.0619,57.3828,0.1608,6.0433,1.2561,1.1745,2.4696,28.0709,1.3411,1.4727,0.1031,1,0.9821,0.3612
3401.2,8.6973,0.0465,75.1811,130.7538,59.0513,0.1614,5.8739,1.2551,1.1857,2.467,28.0648,1.316,1.3825,0.1046,1,0.9958,0.3728
3401.3,8.663,0.0481,75.0865,130.7748,58.4219,0.1656,5.6086,1.2448,1.1908,2.461,28.0587,1.2678,1.2272,0.1079,1,1,0.3687
3401.4,8.5794,0.0504,75.0826,133.1529,52.6591,0.1736,5.37,1.247,1.1993,2.4512,28.0526,1.2278,1.1337,0.1135,1,1,0.3288
3401.5,8.6224,0.0503,75.0385,133.6001,49.0909,0.1637,5.3086,1.2324,1.2067,2.4405,28.0477,1.2091,1.0877,0.1197,1,0.9715,0.3042
3401.6,8.7483,0.0474,74.9844,134.0346,46.7935,0.1608,5.443,1.2347,1.2138,2.4362,28.0427,1.2128,1.0964,0.1222,1,0.9502,0.2883
3401.7,8.7483,0.0441,74.9256,135.1841,45.9303,0.1549,5.6633,1.2604,1.2178,2.4434,28.038,1.2768,1.2241,0.1181,1,0.9359,0.2822
3401.8,8.7476,0.0441,74.9,135.7328,47.9484,0.1494,5.8541,1.2664,1.2194,2.4615,28.0662,1.3644,1.4572,0.1078,1,0.9445,0.2961
3401.9,8.6637,0.0491,74.8519,136.1656,51.5308,0.1531,5.9861,1.2614,1.2193,2.4806,28.0944,1.4027,1.5675,0.0969,0,1,0.3207
3402,8.6638,0.0569,74.7232,136.6847,56.3247,0.1573,6.1195,1.2729,1.227,2.4902,28.1224,1.4329,1.6225,0.0913,0,1,0.3537
3402.1,8.6805,0.0639,74.6325,135.5556,61.8523,0.1637,6.2587,1.2946,1.2367,2.4886,28.124,1.4033,1.5059,0.0922,0,1,0.3921
3402.2,8.6637,0.0681,74.5535,134.0845,61.5131,0.177,6.368,1.3013,1.2462,2.4796,28.1255,1.3404,1.348,0.0973,0,1,0.3897
3402.3,8.664,0.0683,74.4725,133.3441,61.4466,0.1884,6.425,1.2682,1.2465,2.4667,28.1269,1.3012,1.2805,0.1047,1,1,0.3893
3402.4,8.6976,0.0643,74.5127,134.1841,61.8239,0.196,6.4315,1.2569,1.2459,2.4534,28.1146,1.2922,1.2718,0.1123,1,0.9693,0.3919
3402.5,8.6976,0.0586,74.6453,135.3961,62.0343,0.2022,6.4176,1.2537,1.2464,2.4429,28.1024,1.2891,1.2709,0.1183,1,0.9263,0.3934
3402.6,8.6976,0.054,74.9625,135.2288,59.6818,0.2038,6.3898,1.2433,1.2461,2.4367,28.0902,1.2831,1.2635,0.1219,1,0.9035,0.3771
3402.7,8.6976,0.0515,75.2579,134.3961,61.1234,0.2015,6.3383,1.255,1.2455,2.4343,28.0858,1.2759,1.2549,0.1233,1,0.8978,0.3871
3402.8,8.6976,0.051,75.5283,133.1026,60.7524,0.1977,6.2695,1.2496,1.2404,2.4364,28.0815,1.3009,1.2974,0.1221,1,0.8928,0.3851
3402.9,8.6976,0.0524,75.7103,131.1285,60.5571,0.1942,6.2108,1.2153,1.2352,2.4433,28.0771,1.3159,1.3588,0.1182,1,0.9015,0.3831
3403,8.6976,0.0553,75.6797,130.7435,60.9604,0.1925,6.1824,1.2647,1.2466,2.4531,28.071,1.3003,1.3226,0.1126,1,0.9514,0.386
3403.1,8.6976,0.058,75.5255,131.4932,60.4674,0.1923,6.1821,1.2903,1.2469,2.4614,28.0649,1.2982,1.3017,0.1078,1,0.9949,0.3826
3403.2,8.6976,0.0591,75.53,133.2789,58.6676,0.1929,6.1974,1.2572,1.2377,2.4661,28.0589,1.3166,1.3808,0.1051,1,0.992,0.37
3403.3,8.6976,0.0599,75.635,135.2107,60.5621,0.1931,6.246,1.2335,1.231,2.4633,28.0791,1.314,1.3639,0.1066,1,0.9849,0.3832
3403.4,8.6976,0.0616,75.8217,137.2097,60.4264,0.1916,6.3197,1.2385,1.2344,2.4556,28.0994,1.2661,1.1994,0.111,1,1,0.3824
3403.5,8.6976,0.0627,76.0527,138.0126,55.4595,0.1887,6.3782,1.2618,1.2432,2.4462,28.1194,1.1923,1.0527,0.1164,1,1,0.3482
3403.6,8.6976,0.0612,76.1799,138.561,50.4528,0.1852,6.4045,1.227,1.2475,2.4367,28.1024,1.1434,0.9564,0.1218,1,1,0.3135
3403.7,8.6973,0.0567,76.2064,138.8605,50.1583,0.1807,6.4049,1.2116,1.2294,2.4295,28.0853,1.1963,1.0757,0.126,1,0.9341,0.3115
3403.8,8.6637,0.0508,76.1489,138.6373,47.5922,0.1764,6.3933,1.1924,1.2073,2.4283,28.0681,1.3133,1.3682,0.1267,1,0.841,0.2938
3403.9,8.664,0.0485,76.0478,138.8019,46.1034,0.1658,6.3968,1.2115,1.2075,2.4401,28.0113,1.3298,1.4481,0.1201,1,0.8609,0.2836
3404,8.6976,0.0536,75.8968,139.4054,44.1078,0.1587,6.4043,1.2509,1.2096,2.4638,27.9544,1.3373,1.4521,0.1065,1,0.9541,0.2697
3404.1,8.698,0.0617,75.6616,137.3008,44.8946,0.1563,6.3839,1.2717,1.2125,2.485,27.8981,1.3418,1.4463,0.0943,0,1,0.2749
3404.2,8.7483,0.0666,75.367,135.0099,49.7247,0.1558,6.327,1.2789,1.2096,2.4962,27.9289,1.3448,1.4435,0.0879,0,1,0.3083
3404.3,8.7479,0.0668,74.9972,132.727,52.4419,0.1641,6.2642,1.2703,1.2047,2.4965,27.9597,1.3356,1.4217,0.0877,0,1,0.3271
3404.4,8.6976,0.0647,74.7178,131.5471,55.7573,0.1691,6.2295,1.262,1.2015,2.4913,27.9906,1.3176,1.3724,0.0907,0,1,0.35
3404.5,8.6976,0.0645,74.5812,130.8952,55.8185,0.1726,6.217,1.2537,1.1983,2.4871,28.0214,1.2996,1.323,0.0931,0,1,0.3624
3404.6,8.6976,0.0643,74.6741,130.9195,55.8539,0.176,6.2045,1.2451,1.195,2.483,28.0522,1.2811,1.2732,0.0954,0,1,0.3509
3404.7,8.6976,0.0658,75.0621,131.6513,51.4986,0.1775,6.1819,1.2051,1.1823,2.4774,28.0828,1.1953,1.1556,0.0986,0,1,0.3208
3404.8,8.6976,0.0652,75.5204,132.4221,49.4331,0.177,6.1467,1.1732,1.1735,2.4666,28.089,1.1628,1.1152,0.1047,1,1,0.3065
3404.9,8.6976,0.0615,76.0082,132.9947,46.879,0.1746,6.1049,1.1354,1.1637,2.4522,28.0951,1.166,1.1325,0.113,1,1,0.2888
3405,8.6976,0.0573,76.483,134.2941,46.8382,0.1711,6.0646,1.1064,1.1539,2.4404,28.1013,1.1632,1.1515,0.1198,1,0.9475,0.2886
3405.1,8.6976,0.0567,76.9089,135.4133,44.993,0.1693,6.0343,1.1002,1.1524,2.4361,28.0952,1.141,1.1163,0.1222,1,0.9418,0.2758
3405.2,8.6976,0.0608,77.2115,135.543,44.2634,0.1709,6.0092,1.13,1.1571,2.4377,28.0891,1.1046,1.0079,0.1213,1,0.9881,0.2708
3405.3,8.6973,0.0655,77.3013,136.1506,44.2785,0.1769,5.9743,1.1546,1.1596,2.4379,28.083,1.0859,0.9665,0.1211,1,1,0.2708
3405.4,8.6637,0.0649,77.2932,136.7611,46.2467,0.179,5.9183,1.1582,1.155,2.4317,28.0769,1.106,1.0289,0.1247,1,0.9578,0.2843
3405.5,8.664,0.0574,77.1978,136.812,51.4813,0.1771,5.8322,1.1465,1.1477,2.422,28.0708,1.147,1.1332,0.1303,1,0.888,0.3204
3405.6,8.6969,0.0478,76.9678,136.6814,56.4571,0.1712,5.7197,1.1452,1.137,2.4177,28.0647,1.2138,1.2937,0.1328,1,0.8287,0.3549
3405.7,8.613,0.0423,76.677,136.3899,56.5833,0.1739,5.6105,1.1762,1.1388,2.4239,28.0635,1.2433,1.3235,0.1293,1,0.8407,0.3559
3405.8,8.6127,0.0431,76.376,135.7157,53.9961,0.1755,5.5568,1.2048,1.1447,2.4368,28.0622,1.2496,1.318,0.1219,1,0.8857,0.3379
3405.9,8.5799,0.0475,76.1132,134.8313,52.9166,0.1709,5.6217,1.2238,1.1477,2.4477,28.0606,1.259,1.3238,0.1157,1,0.9253,0.3305
3406,8.6805,0.0524,75.8682,133.9841,52.7646,0.1703,5.7989,1.2119,1.1519,2.454,27.9903,1.2733,1.3431,0.112,1,0.9461,0.3294
3406.1,8.6644,0.0576,75.6035,134.1508,53.8007,0.176,6.0092,1.2086,1.1572,2.4583,27.92,1.2737,1.3393,0.1095,1,0.9661,0.3366
3406.2,8.7479,0.0634,75.37,134.3705,52.2385,0.1759,6.1568,1.22,1.1591,2.4626,27.8506,1.2598,1.3026,0.1071,1,0.9961,0.3259
3406.3,8.6976,0.0683,75.1681,134.6148,49.6127,0.1834,6.2039,1.2098,1.1624,2.4649,27.9135,1.2385,1.2625,0.1058,1,1,0.3077
3406.4,8.6976,0.069,75.0843,134.7398,47.7694,0.1839,6.1935,1.1882,1.1716,2.4609,27.9764,1.2206,1.233,0.108,1,1,0.2951
3406.5,8.6976,0.0648,75.0726,134.6652,44.7253,0.1804,6.1806,1.1768,1.1782,2.4518,28.0384,1.2239,1.2492,0.1132,1,0.962,0.274
3406.6,8.6976,0.0589,75.1234,134.4421,43.8061,0.1761,6.193,1.1688,1.1894,2.4432,27.9268,1.2159,1.2358,0.1182,1,0.9301,0.2676
3406.7,8.6976,0.0554,75.291,134.5642,45.2732,0.1741,6.2172,1.1774,1.2066,2.4401,27.8152,1.1981,1.1817,0.1199,1,0.9355,0.2777
3406.8,8.6976,0.0559,75.5091,134.8102,46.4781,0.1751,6.2197,1.206,1.225,2.4427,27.7036,1.1868,1.1281,0.1185,1,0.9646,0.2862
3406.9,8.6976,0.0584,75.7762,135.1769,41.7807,0.1767,6.1936,1.209,1.2336,2.4462,27.5933,1.2044,1.1491,0.1165,1,0.9698,0.2538
3407,8.698,0.0597,76.0075,135.5181,38.7062,0.1754,6.1676,1.1994,1.236,2.4474,27.483,1.2246,1.2021,0.1158,1,0.9557,0.2324
3407.1,8.7479,0.0594,76.2365,135.9128,39.9479,0.1693,6.1621,1.1963,1.2461,2.4465,27.3727,1.2385,1.2388,0.1163,1,0.9408,0.241
3407.2,8.698,0.0591,76.4626,136.3693,41.6666,0.1675,6.165,1.2222,1.2718,2.4462,27.2857,1.2374,1.1876,0.1165,1,0.9566,0.2528
3407.3,8.7479,0.0601,76.5695,136.5894,42.5818,0.1718,6.1424,1.2677,1.3138,2.4481,27.1986,1.2477,1.161,0.1154,1,0.974,0.2591
3407.4,8.6976,0.0612,76.5442,136.2724,44.3767,0.175,6.0845,1.3349,1.3732,2.4496,27.1115,1.3199,1.2055,0.1145,1,0.9663,0.2714
3407.5,8.698,0.0606,76.3401,135.2092,48.2175,0.1771,6.0222,1.4011,1.4042,2.4479,27.0245,1.4098,1.3245,0.1155,1,0.9247,0.2977
3407.6,8.7483,0.058,75.9638,134.1496,57.5788,0.1738,5.9947,1.461,1.4275,2.4443,26.9374,1.5209,1.5254,0.1175,1,0.8629,0.3622
3407.7,8.7483,0.0547,75.5489,133.2098,68.5837,0.1717,6.0239,1.5177,1.456,2.4443,26.8508,1.631,1.7539,0.1176,1,0.8185,0.4383
3407.8,8.7479,0.0527,75.1057,132.4756,74.4713,0.171,6.1069,1.5597,1.4723,2.4537,26.8378,1.6854,1.854,0.1123,1,0.8355,0.4789
3407.9,8.6976,0.0529,74.6845,131.2514,78.8413,0.1661,6.2113,1.6138,1.4968,2.4726,26.8248,1.7414,1.9485,0.1015,0,0.8968,0.5092
3408,8.6976,0.0552,74.259,130.1288,80.313,0.1623,6.2982,1.6595,1.5197,2.4957,26.8118,1.7767,2.0091,0.0883,0,1,0.5195
3408.1,8.6976,0.0586,73.8153,129.4336,77.9531,0.161,6.3303,1.6956,1.5413,2.5154,26.7976,1.8037,2.0079,0.077,0,1,0.5033
3408.2,8.6976,0.0617,73.4355,128.5079,73.6963,0.1615,6.2925,1.7363,1.5679,2.5259,26.7834,1.8116,1.9608,0.0709,0,1,0.4739
3408.3,8.6976,0.0635,73.1749,127.9106,70.2836,0.1622,6.2134,1.7562,1.5933,2.5274,26.7697,1.808,1.9066,0.0701,0,1,0.4503
3408.4,8.6973,0.0638,73.1941,128.3824,68.3089,0.1629,6.1346,1.7621,1.6041,2.523,26.841,1.8135,1.8872,0.0726,0,1,0.4366
3408.5,8.664,0.0637,73.2514,129.1991,69.5289,0.1664,6.1216,1.7739,1.6226,2.5179,26.9122,1.8216,1.8955,0.0755,0,1,0.445
3408.6,8.6976,0.0642,73.3438,130.4155,71.3629,0.1669,6.2066,1.7884,1.638,2.516,26.9836,1.8426,1.9286,0.0766,0,1,0.4578
3408.7,8.6976,0.065,73.5123,132.5994,68.3467,0.1696,6.3597,1.7858,1.649,2.5182,27.0702,1.8731,2.0052,0.0753,0,1,0.4371
3408.8,8.6976,0.0644,73.6224,132.4561,63.527,0.1705,6.4874,1.7737,1.6527,2.5223,27.1568,1.8834,2.0506,0.073,0,1,0.404
3408.9,8.6976,0.0615,73.6852,131.3596,55.0469,0.1675,6.5023,1.7502,1.6511,2.5246,27.2432,1.8672,2.0141,0.0717,0,1,0.3454
3409,8.6976,0.058,73.6448,130.6453,49.4581,0.1603,6.408,1.7315,1.6498,2.5246,27.3023,1.8142,1.8907,0.0717,0,1,0.3067
3409.1,8.6976,0.0566,73.6426,130.0779,47.2796,0.1504,6.2858,1.73,1.6506,2.5236,27.3614,1.7947,1.8532,0.0722,0,1,0.2917
3409.2,8.698,0.0584,73.6555,129.6684,45.613,0.1392,6.1972,1.7254,1.6481,2.5222,27.4213,1.7764,1.8165,0.073,0,1,0.28
