Depth,CALI,DRHO,DT,DTS,GR,NPHI,PEF,RACEHM,RACELM,RHOB,ROP,RPCELM,RT,PHIF,KLOGH,SAND_FLAG,SW,VSH
3619.1,8.6719,0.0586,72.3386,125.8476,100.5049,0.1771,6.7268,2.6962,2.5917,2.5941,24.4813,2.6006,2.5938,0.0319,0.001,0,1,0.7262
3619.2,8.6719,0.0554,72.3116,125.6283,101.6334,0.1786,6.7705,2.7259,2.5973,2.5895,24.5612,2.5654,2.5167,0.0346,0.001,0,1,0.7352
3619.3,8.6823,0.0538,72.2913,125.4022,100.7513,0.1761,6.7447,2.6833,2.5893,2.5831,24.2089,2.5887,2.5875,0.0382,0.001,0,1,0.7282
3619.4,8.6927,0.0523,72.2576,125.1361,99.259,0.1675,6.6509,2.5838,2.5665,2.572,23.8567,2.6562,2.7579,0.0446,0.001,0,1,0.7164
3619.5,8.7031,0.05,72.0932,124.4842,95.1437,0.1568,6.5485,2.502,2.5442,2.56,23.505,2.7085,2.8913,0.0514,0.001,0,1,0.6838
3619.6,8.7031,0.0475,71.8782,123.6825,88.2878,0.1427,6.5037,2.4544,2.5328,2.5544,23.3141,2.7097,2.9275,0.0546,0.0016,0,1,0.6294
3619.7,8.7031,0.0469,71.6557,122.8752,83.2384,0.1281,6.5216,2.4304,2.5228,2.5581,23.1232,2.678,2.8802,0.0525,0.002,0,1,0.5893
3619.8,8.7031,0.0495,71.2895,121.959,77.9518,0.1169,6.5565,2.4244,2.5185,2.5681,22.9329,2.6316,2.7802,0.0468,0.0021,0,1,0.5474
3619.9,8.7031,0.0545,70.8662,120.9996,71.2585,0.1114,6.5608,2.4479,2.5206,2.5778,22.8986,2.5666,2.6343,0.0413,0.0024,0,1,0.4942
3620,8.7148,0.0605,70.4431,120.0404,68.1622,0.1111,6.5197,2.4978,2.5287,2.5823,22.8643,2.4825,2.4555,0.0387,0.0026,0,1,0.4696
3620.1,8.7031,0.0674,70.1706,119.3035,65.2429,0.1141,6.4662,2.5265,2.5334,2.5821,22.8305,2.4056,2.2952,0.0388,0.0031,0,1,0.4463
3620.2,8.6927,0.0751,69.9589,118.6565,69.124,0.1209,6.4402,2.5079,2.5258,2.5785,22.9564,2.3898,2.2484,0.0409,0.0027,0,1,0.4771
3620.3,8.6953,0.0816,69.7476,118.0108,70.273,0.1251,6.4566,2.49,2.5259,2.5714,23.0824,2.4118,2.2914,0.0449,0.003,0,1,0.4863
3620.4,8.6927,0.0837,69.7203,117.9969,69.6684,0.1313,6.4979,2.4924,2.5234,2.5602,23.2061,2.4248,2.3165,0.0513,0.004,0,1,0.4814
3620.5,8.6927,0.0804,69.7768,118.271,73.6165,0.1385,6.5201,2.4991,2.5219,2.5467,22.5683,2.4299,2.3327,0.059,0.0044,0,1,0.5127
3620.6,8.6798,0.0739,69.8375,118.5586,78.9076,0.1422,6.494,2.4936,2.5212,2.535,21.9305,2.4499,2.3755,0.0657,0.0043,0,1,0.5547
3620.7,8.7031,0.067,70.0652,119.0317,85.5587,0.1421,6.4315,2.4836,2.5169,2.5284,21.2928,2.4802,2.4442,0.0695,0.0034,0,1,0.6074
3620.8,8.7031,0.0616,70.3783,119.5998,92.9403,0.1423,6.3673,2.489,2.5179,2.5271,20.7089,2.506,2.5132,0.0702,0.0024,0,1,0.666
3620.9,8.7031,0.0572,70.6984,120.1762,99.1569,0.141,6.3494,2.5137,2.5191,2.5302,20.1251,2.5219,2.5609,0.0685,0.0016,0,1,0.7154
3621,8.7031,0.0532,70.9711,120.8938,104.8027,0.1395,6.4073,2.5136,2.5169,2.537,19.5437,2.5422,2.6226,0.0646,0.001,0,1,0.7602
3621.1,8.703,0.0496,71.2163,121.6923,108.9866,0.1392,6.5294,2.4945,2.5102,2.5466,19.8125,2.5704,2.6815,0.0591,0.001,0,1,0.7935
3621.2,8.6823,0.0481,71.4583,122.5007,110.1896,0.1433,6.6863,2.4915,2.5122,2.5586,20.0812,2.5765,2.6859,0.0522,0.001,0,1,0.8031
3621.3,8.6719,0.05,71.7563,123.4112,111.3939,0.1483,6.8319,2.5013,2.5154,2.5717,20.3491,2.5519,2.6357,0.0447,0.001,0,1,0.8126
3621.4,8.6719,0.0548,72.09,124.3869,112.6752,0.1554,6.9191,2.5057,2.5165,2.5837,20.3365,2.5238,2.5656,0.0379,0.001,0,1,0.8228
3621.5,8.6719,0.06,72.4291,125.3725,114.8445,0.1639,6.926,2.5051,2.5102,2.5916,20.3239,2.5063,2.5282,0.0334,0.001,0,1,0.84
3621.6,8.6719,0.0624,72.7236,126.3205,115.8761,0.1729,6.8635,2.5129,2.5151,2.5929,20.3124,2.5161,2.5456,0.0326,0.001,0,1,0.8483
3621.7,8.6823,0.0611,72.9859,127.2413,114.6826,0.1793,6.788,2.524,2.5217,2.5893,20.706,2.5476,2.5855,0.0347,0.001,0,1,0.8387
3621.8,8.6823,0.0579,73.2423,128.1568,116.4593,0.1882,6.754,2.5366,2.5207,2.5852,21.0996,2.5673,2.6279,0.037,0.001,0,1,0.8529
3621.9,8.6875,0.0552,73.3891,128.8534,116.0514,0.1913,6.7832,2.561,2.5255,2.585,21.4933,2.5865,2.6707,0.0371,0.001,0,1,0.8496
3622,8.703,0.0543,73.4472,129.373,116.0388,0.1945,6.8641,2.5781,2.5278,2.5895,21.9082,2.6146,2.7427,0.0346,0.001,0,1,0.8495
3622.1,8.6719,0.0545,73.4872,129.8562,114.7127,0.1977,6.9592,2.5615,2.5198,2.5963,22.3231,2.6479,2.8317,0.0307,0.001,0,1,0.839
3622.2,8.6718,0.0554,73.4959,130.0992,114.5841,0.1971,7.0291,2.5347,2.5141,2.603,22.7374,2.6766,2.8983,0.0269,0.001,0,1,0.8379
3622.3,8.6407,0.0572,73.4758,130.1234,118.1258,0.1982,7.0526,2.5057,2.5101,2.6091,22.9298,2.6734,2.8891,0.0234,0.001,0,1,0.8661
3622.4,8.6719,0.0596,73.4493,130.0988,118.5392,0.1929,7.0275,2.5035,2.5139,2.6141,23.1221,2.6119,2.7459,0.0205,0.001,0,1,0.8693
3622.5,8.6719,0.061,73.4208,130.1625,119.9815,0.1916,6.9754,2.5131,2.5177,2.6165,23.3144,2.5628,2.6136,0.02,0.001,0,1,0.8807
3622.6,8.6719,0.0603,73.3902,130.3173,124.385,0.1919,6.9338,2.5107,2.5184,2.6156,23.4855,2.5479,2.5713,0.02,0.001,0,1,0.9157
3622.7,8.672,0.0583,73.3593,130.4948,126.8953,0.1935,6.9293,2.5112,2.5197,2.6131,23.6567,2.5346,2.5416,0.0211,0.001,0,1,0.9357
3622.8,8.7031,0.0572,73.4356,130.7919,126.7844,0.1938,6.9558,2.526,2.5169,2.6123,23.8279,2.5196,2.5131,0.0215,0.001,0,1,0.9348
3622.9,8.6927,0.058,73.6367,131.2285,126.6777,0.1983,6.9747,2.5337,2.5168,2.6141,24.0237,2.5356,2.5422,0.0205,0.001,0,1,0.934
3623,8.6875,0.0594,73.871,131.7022,123.1322,0.1985,6.9617,2.5133,2.5069,2.6164,24.2195,2.574,2.6378,0.02,0.001,0,1,0.9059
3623.1,8.7031,0.0604,74.1207,132.2919,121.3974,0.1991,6.9205,2.4987,2.4963,2.6173,24.4148,2.5891,2.6792,0.02,0.001,0,1,0.8921
3623.2,8.703,0.0614,74.3909,133.0355,118.9407,0.1981,6.8731,2.53,2.504,2.6172,24.4569,2.5488,2.5675,0.02,0.001,0,1,0.8726
3623.3,8.6719,0.0631,74.6668,133.8215,118.64,0.1988,6.8363,2.5771,2.5138,2.6175,24.499,2.4795,2.4184,0.02,0.001,0,1,0.8702
3623.4,8.6719,0.0649,74.9625,134.2604,118.8475,0.1994,6.8225,2.5934,2.5174,2.6181,24.5409,2.4304,2.3216,0.02,0.001,0,1,0.8718
3623.5,8.6797,0.0655,75.2881,134.1708,118.5776,0.2028,6.8507,2.5466,2.5084,2.6184,24.5491,2.424,2.3158,0.02,0.001,0,1,0.8697
3623.6,8.6926,0.0642,75.6222,133.9235,117.3489,0.2061,6.9399,2.5149,2.4994,2.618,24.5573,2.4077,2.2974,0.02,0.001,0,1,0.8599
3623.7,8.6719,0.0616,75.8209,133.4536,116.801,0.2139,7.0715,2.5305,2.4987,2.6174,24.5655,2.3808,2.241,0.02,0.001,0,1,0.8556
3623.8,8.6719,0.0592,75.7808,132.5919,113.8449,0.2189,7.1999,2.5319,2.4928,2.6181,24.5642,2.3642,2.2344,0.02,0.001,0,1,0.8322
3623.9,8.6719,0.0581,75.6662,131.6073,109.9109,0.2223,7.2874,2.501,2.4793,2.6207,24.5628,2.3919,2.3068,0.02,0.001,0,1,0.8009
3624,8.6719,0.0586,75.5068,130.3885,109.1482,0.2243,7.3197,2.477,2.4737,2.6247,24.5614,2.4308,2.3957,0.02,0.001,0,1,0.7949
3624.1,8.6719,0.0599,75.2551,128.687,106.7725,0.2246,7.3011,2.4599,2.4657,2.6287,24.559,2.4631,2.4786,0.02,0.001,0,1,0.776
3624.2,8.672,0.0604,74.9734,126.8295,104.8225,0.2221,7.2388,2.4429,2.4595,2.6308,24.5565,2.4903,2.5677,0.02,0.001,0,1,0.7605
3624.3,8.7031,0.0595,74.6851,125.3738,104.4161,0.2143,7.1533,2.4259,2.452,2.6308,24.5539,2.5173,2.6503,0.02,0.001,0,1,0.7573
3624.4,8.703,0.0579,74.381,124.9018,105.2795,0.2053,7.0682,2.42,2.4465,2.6298,24.4976,2.5346,2.7011,0.02,0.001,0,1,0.764
3624.5,8.6719,0.0564,74.0715,124.7625,109.2707,0.1974,6.9933,2.4211,2.4409,2.6282,24.4412,2.5383,2.724,0.02,0.001,0,1,0.7958
3624.6,8.6823,0.0556,73.8206,124.6593,111.0945,0.189,6.9155,2.4206,2.4378,2.6262,24.3853,2.5395,2.7372,0.02,0.001,0,1,0.8103
3624.7,8.6719,0.0549,73.7439,124.6634,110.258,0.1834,6.8225,2.4127,2.4387,2.6234,24.4484,2.5461,2.7586,0.02,0.001,0,1,0.8037
3624.8,8.6719,0.0542,73.7282,124.7052,107.4869,0.1796,6.7301,2.4055,2.442,2.6202,24.5116,2.5547,2.7748,0.02,0.001,0,1,0.7817
3624.9,8.6719,0.054,73.7499,124.7836,105.4874,0.1767,6.6774,2.4061,2.4422,2.6172,24.5745,2.5471,2.7496,0.02,0.001,0,1,0.7657
3625,8.6719,0.0549,73.9109,124.9973,106.8286,0.1748,6.6919,2.4162,2.4461,2.6154,24.5729,2.5138,2.6794,0.02,0.001,0,1,0.7764
3625.1,8.6875,0.0571,74.122,125.26,109.7121,0.1725,6.7754,2.4304,2.4544,2.616,24.5712,2.4772,2.6043,0.02,0.001,0,1,0.7992
3625.2,8.703,0.0596,74.3401,125.5773,112.3661,0.1744,6.8826,2.4318,2.4617,2.6184,24.5696,2.4647,2.5685,0.02,0.001,0,1,0.8203
3625.3,8.6719,0.0613,74.5908,126.1565,114.1059,0.1798,6.9586,2.4152,2.4658,2.6211,24.5674,2.4659,2.5686,0.02,0.001,0,1,0.8342
3625.4,8.672,0.0619,74.8538,126.8329,112.7433,0.1832,6.9784,2.3947,2.4696,2.6231,24.5653,2.4617,2.5639,0.02,0.001,0,1,0.8235
3625.5,8.6953,0.062,75.1082,127.5027,108.6616,0.1839,6.9725,2.3828,2.475,2.6238,24.5631,2.447,2.5338,0.02,0.001,0,1,0.791
3625.6,8.703,0.0619,75.3055,128.1288,107.9865,0.1859,6.9793,2.3829,2.4822,2.6238,24.5713,2.4208,2.4782,0.02,0.001,0,1,0.7855
3625.7,8.6797,0.061,75.4812,128.7382,111.0932,0.1901,7.0138,2.3883,2.4962,2.6227,24.5795,2.3901,2.4051,0.02,0.001,0,1,0.8102
3625.8,8.672,0.0597,75.6411,129.3214,113.6834,0.1933,7.0615,2.3887,2.5134,2.6219,24.5877,2.3657,2.3352,0.02,0.001,0,1,0.8308
3625.9,8.6927,0.0589,75.6341,129.6284,114.2237,0.1952,7.1096,2.3883,2.5287,2.623,24.5852,2.3466,2.2769,0.02,0.001,0,1,0.8351
3626,8.7031,0.0592,75.5622,129.8271,115.7286,0.1986,7.1408,2.3839,2.541,2.6264,24.5828,2.3363,2.2451,0.02,0.001,0,1,0.8471
3626.1,8.7031,0.0603,75.54,129.8877,114.6332,0.2001,7.151,2.3759,2.5521,2.63,24.5803,2.336,2.2315,0.02,0.001,0,1,0.8384
3626.2,8.7031,0.0607,75.5201,129.9309,114.2357,0.1992,7.1493,2.384,2.5722,2.6316,24.5749,2.3328,2.2054,0.02,0.001,0,1,0.8352
3626.3,8.703,0.0601,75.5002,129.974,113.3549,0.1982,7.1498,2.3948,2.5937,2.6307,24.5696,2.3359,2.1884,0.02,0.001,0,1,0.8282
3626.4,8.6719,0.0587,75.4803,130.0172,112.2984,0.201,7.1653,2.4025,2.6149,2.6281,24.5571,2.3491,2.1906,0.02,0.001,0,1,0.8198
3626.5,8.6719,0.0569,75.4602,130.0601,113.002,0.2046,7.1974,2.4222,2.6398,2.6249,22.0463,2.3619,2.1845,0.02,0.001,0,1,0.8254
3626.6,8.6719,0.0556,75.3825,130.0006,113.0466,0.21,7.2425,2.4589,2.6642,2.6229,19.5355,2.3688,2.1648,0.02,0.001,0,1,0.8257
3626.7,8.6719,0.0551,75.2988,129.9308,115.2958,0.2152,7.2813,2.502,2.6969,2.6226,17.0299,2.3792,2.1516,0.02,0.001,0,1,0.8436
3626.8,8.6719,0.0557,75.2151,129.8609,116.0276,0.2184,7.2722,2.5752,2.7302,2.6237,16.3182,2.4049,2.1538,0.02,0.001,0,1,0.8495
3626.9,8.6823,0.0576,75.1315,129.7911,113.6763,0.2193,7.198,2.6275,2.7572,2.6257,15.6065,2.4509,2.2083,0.02,0.001,0,1,0.8308
3627,8.6823,0.0603,75.0478,129.7212,111.3665,0.2172,7.0606,2.6477,2.7717,2.6267,14.8973,2.505,2.284,0.02,0.001,0,1,0.8125
3627.1,8.6953,0.0626,74.9641,129.6514,109.5511,0.2099,6.9005,2.6773,2.7894,2.6255,15.0196,2.5572,2.3555,0.02,0.001,0,1,0.7981
3627.2,8.6824,0.0636,74.8804,129.5815,108.1766,0.2031,6.7678,2.7058,2.8041,2.6223,15.1418,2.6266,2.4495,0.02,0.001,0,1,0.7872
3627.3,8.703,0.0638,74.7961,129.5112,104.9759,0.1895,6.6962,2.7746,2.8367,2.6193,15.2679,2.709,2.5537,0.02,0.001,0,1,0.7619
3627.4,8.6797,0.0642,74.4347,129.2089,98.3811,0.1788,6.6809,2.8637,2.8478,2.6189,16.7159,2.7822,2.6615,0.02,0.001,0,1,0.7095
3627.5,8.6719,0.0646,73.7114,128.4155,92.4977,0.1658,6.68,2.9744,2.873,2.6211,18.1639,2.8999,2.9109,0.02,0.001,0,1,0.6629
3627.6,8.6719,0.0633,72.9699,127.5922,82.6467,0.1511,6.6555,3.0616,2.8826,2.624,19.6117,3.0886,3.3627,0.02,0.001,0,1,0.5847
3627.7,8.6719,0.0599,72.2353,125.7877,75.0872,0.1337,6.6149,3.0215,2.8681,2.6267,21.038,3.3903,4.0953,0.02,0.001,0,1,0.5245
3627.8,8.6719,0.056,71.5039,123.6684,73.6858,0.1168,6.597,3.0019,2.8502,2.6305,22.4643,3.5567,4.4846,0.02,0.001,0,1,0.5132
3627.9,8.6719,0.0551,71.14,122.4376,80.5725,0.107,6.6188,3.0122,2.8519,2.6373,23.8837,3.4353,4.2132,0.02,0.001,0,1,0.5677
3628,8.6719,0.0586,71.0378,121.8401,93.0752,0.1094,6.6525,3.0291,2.8571,2.6463,22.9113,3.2471,3.6714,0.02,0.001,0,1,0.6671
3628.1,8.6719,0.0643,71.0431,121.5883,100.4442,0.1234,6.6562,3.002,2.8512,2.6532,21.9388,3.129,3.3727,0.02,0.001,0,1,0.7256
3628.2,8.6719,0.0678,71.1811,121.7677,105.8055,0.143,6.6227,2.9538,2.8414,2.6531,20.9678,3.0175,3.1454,0.02,0.001,0,1,0.7682
3628.3,8.672,0.0671,71.4164,122.1287,108.3257,0.1621,6.5901,2.9029,2.8268,2.6458,20.4785,2.8949,2.9245,0.02,0.001,0,1,0.7882
3628.4,8.703,0.0641,71.8579,122.849,111.5946,0.1747,6.5942,2.8321,2.7963,2.6358,19.9892,2.8023,2.772,0.02,0.001,0,1,0.8143
3628.5,8.6719,0.0616,72.3373,123.7192,109.6536,0.1857,6.6324,2.7501,2.7614,2.628,19.4999,2.7448,2.6894,0.02,0.001,0,1,0.7988
3628.6,8.6719,0.0601,72.8842,125.1068,110.1949,0.1905,6.6747,2.6988,2.7291,2.6228,18.9898,2.6364,2.5095,0.02,0.001,0,1,0.8031
3628.7,8.6718,0.0584,73.436,126.5547,112.0484,0.1933,6.6957,2.6634,2.6997,2.6185,18.4798,2.5147,2.3381,0.02,0.001,0,1,0.8178
3628.8,8.6484,0.0559,73.8398,127.362,111.8843,0.1979,6.7021,2.6052,2.6575,2.6143,17.9698,2.4954,2.3586,0.0204,0.001,0,1,0.8165
3628.9,8.6407,0.0536,74.2053,128.0038,114.4054,0.1978,6.728,2.5328,2.6018,2.6113,17.4512,2.5177,2.4639,0.0221,0.001,0,1,0.8365
3629,8.6719,0.053,74.4516,128.3592,116.0834,0.1931,6.7961,2.4923,2.5672,2.6107,16.9326,2.5014,2.4938,0.0225,0.001,0,1,0.8498
3629.1,8.6719,0.0543,74.6351,128.5638,117.0028,0.1907,6.8929,2.486,2.5453,2.6126,16.4149,2.466,2.4468,0.0214,0.001,0,1,0.8572
3629.2,8.6719,0.0566,74.7669,128.6033,114.7804,0.189,6.9693,2.4706,2.5275,2.616,16.2079,2.442,2.4191,0.02,0.001,0,1,0.8396
3629.3,8.6719,0.0584,74.8409,128.459,110.4959,0.1885,6.9781,2.4477,2.499,2.6194,16.0009,2.4253,2.4241,0.02,0.001,0,1,0.8055
3629.4,8.6719,0.0581,74.929,128.5574,109.6446,0.1894,6.9137,2.427,2.4841,2.6204,15.7946,2.4327,2.4537,0.02,0.001,0,1,0.7988
3629.5,8.6719,0.0556,75.0426,129.094,109.3936,0.1919,6.8208,2.4113,2.4663,2.618,15.8141,2.4362,2.4743,0.02,0.001,0,1,0.7967
3629.6,8.6719,0.0525,75.1522,129.9256,110.8417,0.1958,6.7578,2.4004,2.4504,2.6142,15.8336,2.429,2.4645,0.0205,0.001,0,1,0.8083
3629.7,8.6719,0.0511,75.246,131.4667,110.3059,0.1991,6.7564,2.3992,2.4432,2.6123,15.853,2.4116,2.432,0.0215,0.001,0,1,0.8041
3629.8,8.6719,0.0524,75.3233,133.0567,108.0004,0.199,6.8128,2.4025,2.4316,2.614,15.8565,2.3972,2.4054,0.0206,0.001,0,1,0.7857
3629.9,8.6719,0.0552,75.3431,134.1531,107.2178,0.1951,6.9019,2.4099,2.4259,2.6181,15.86,2.38,2.3836,0.02,0.001,0,1,0.7795
3630,8.6601,0.0575,75.343,134.8972,106.5287,0.19,6.9785,2.4183,2.4217,2.6218,15.8636,2.3732,2.3657,0.02,0.001,0,1,0.7741
3630.1,8.6251,0.0587,75.3245,135.4342,104.8044,0.1902,7.006,2.4192,2.4203,2.6237,15.8649,2.397,2.412,0.02,0.001,0,1,0.7603
3630.2,8.6563,0.0594,75.2734,135.5972,105.7683,0.1877,6.9789,2.4146,2.4185,2.6242,15.8662,2.4392,2.4921,0.02,0.001,0,1,0.768
3630.3,8.6719,0.0598,75.2119,135.6427,105.3155,0.1896,6.9334,2.4303,2.4164,2.6239,15.8675,2.4582,2.5229,0.02,0.001,0,1,0.7644
3630.4,8.6719,0.0592,75.1809,135.6337,105.3985,0.1907,6.9172,2.4737,2.4195,2.623,15.8512,2.4663,2.529,0.02,0.001,0,1,0.7651
3630.5,8.6718,0.0571,75.2138,135.5095,105.9267,0.1907,6.9421,2.5095,2.4241,2.6222,15.8349,2.4939,2.5788,0.02,0.001,0,1,0.7693
3630.6,8.6368,0.0552,75.2678,135.3477,104.5337,0.1948,6.9869,2.5265,2.4279,2.6231,15.8186,2.5363,2.6708,0.02,0.001,0,1,0.7582
3630.7,8.6719,0.0546,75.3329,135.2279,105.3836,0.1956,7.0186,2.5223,2.4288,2.6254,15.8343,2.5701,2.7498,0.02,0.001,0,1,0.7649
3630.8,8.6719,0.0551,75.4262,135.2139,108.6529,0.2011,7.0271,2.5114,2.4381,2.6267,15.85,2.5722,2.7283,0.02,0.001,0,1,0.7908
3630.9,8.6719,0.0556,75.529,135.2361,112.3604,0.204,7.0307,2.5108,2.4567,2.6243,15.8657,2.547,2.6557,0.02,0.001,0,1,0.8203
3631,8.6719,0.056,75.6278,135.2329,111.9113,0.2068,7.0343,2.531,2.4654,2.6219,15.8576,2.4925,2.5258,0.02,0.001,0,1,0.8167
3631.1,8.6719,0.0563,75.714,135.1522,112.7765,0.2045,7.051,2.5399,2.481,2.6189,15.8496,2.4524,2.4182,0.02,0.001,0,1,0.8236
3631.2,8.6719,0.0569,75.7958,135.0442,113.5303,0.201,7.073,2.5106,2.4891,2.6186,15.8416,2.4514,2.4084,0.02,0.001,0,1,0.8296
3631.3,8.6719,0.0578,75.8656,134.9035,112.3197,0.1989,7.094,2.5028,2.5036,2.6211,15.8385,2.4447,2.3956,0.02,0.001,0,1,0.82
3631.4,8.6719,0.0589,75.8891,134.6367,110.6416,0.1992,7.0993,2.5086,2.5157,2.625,15.8354,2.4302,2.3589,0.02,0.001,0,1,0.8067
3631.5,8.6719,0.06,75.8959,134.3243,109.5904,0.2007,7.0818,2.4786,2.5185,2.628,15.8323,2.4377,2.372,0.02,0.001,0,1,0.7983
3631.6,8.6719,0.0604,75.8829,134.0382,110.9721,0.2008,7.0466,2.5025,2.5364,2.6279,15.8439,2.4109,2.3004,0.02,0.001,0,1,0.8093
3631.7,8.6719,0.0594,75.7703,133.8853,109.91,0.1979,7.0162,2.5518,2.5599,2.6245,15.8555,2.382,2.236,0.02,0.001,0,1,0.8009
3631.8,8.6797,0.0574,75.6206,133.7818,109.4444,0.1913,7.0102,2.5187,2.5582,2.6196,15.8671,2.4274,2.3293,0.02,0.001,0,1,0.7972
3631.9,8.672,0.0557,75.4747,133.6784,108.4299,0.1894,7.0338,2.4756,2.5588,2.6159,15.8646,2.4656,2.4227,0.02,0.001,0,1,0.7892
3632,8.6952,0.0555,75.3572,133.5751,104.9859,0.1854,7.068,2.4818,2.5645,2.6148,15.8621,2.4584,2.4043,0.0201,0.001,0,1,0.7618
3632.1,8.6719,0.0563,75.2507,133.4722,105.1561,0.1859,7.0876,2.5096,2.5801,2.6157,15.8596,2.4315,2.3452,0.02,0.001,0,1,0.7631
3632.2,8.6719,0.0572,75.1425,133.387,105.8077,0.1836,7.0763,2.5058,2.5915,2.6168,15.8563,2.4521,2.3792,0.02,0.001,0,1,0.7683
3632.3,8.6719,0.0579,75.0137,133.5088,106.374,0.1804,7.0318,2.4928,2.6009,2.6176,15.853,2.4847,2.4436,0.02,0.001,0,1,0.7728
3632.4,8.6719,0.0584,74.8768,133.7115,105.5495,0.1768,6.9594,2.5091,2.6157,2.6179,15.8496,2.4976,2.4593,0.02,0.001,0,1,0.7663
3632.5,8.6719,0.0591,74.7408,133.9063,102.1278,0.1734,6.8693,2.521,2.6311,2.6182,15.8613,2.53,2.51,0.02,0.001,0,1,0.7391
3632.6,8.6719,0.0598,74.6296,133.869,101.8936,0.171,6.79,2.5393,2.6421,2.6186,15.873,2.5626,2.561,0.02,0.001,0,1,0.7372
3632.7,8.6719,0.0605,74.5281,133.739,103.7066,0.17,6.7485,2.6071,2.686,2.619,15.8847,2.6252,2.6344,0.02,0.001,0,1,0.7516
3632.8,8.6719,0.0613,74.4264,133.6088,105.477,0.1708,6.7376,2.6869,2.7399,2.6192,15.8822,2.6927,2.693,0.02,0.001,0,1,0.7656
3632.9,8.6719,0.0621,74.3213,133.4019,107.921,0.1731,6.7291,2.7301,2.7658,2.6184,15.8796,2.7319,2.7259,0.02,0.001,0,1,0.7851
3633,8.6719,0.0619,74.2146,133.1627,106.6217,0.1755,6.6941,2.7579,2.7856,2.6156,15.8771,2.7722,2.7847,0.02,0.001,0,1,0.7748
3633.1,8.6719,0.0604,74.1079,132.9222,106.0822,0.1773,6.6289,2.7885,2.8006,2.6105,15.8739,2.8278,2.8614,0.0226,0.001,0,1,0.7704
3633.2,8.6602,0.0577,73.9642,132.3345,108.2895,0.1777,6.5594,2.8202,2.82,2.6043,15.8706,2.8672,2.902,0.0261,0.001,0,1,0.7879
3633.3,8.6719,0.0551,73.8032,131.5824,111.1757,0.177,6.5242,2.8613,2.8365,2.5994,15.8673,2.8898,2.9024,0.0289,0.001,0,1,0.8109
3633.4,8.6719,0.0542,73.6411,130.8208,111.4092,0.1759,6.5459,2.9069,2.8628,2.5979,15.84,2.9158,2.9159,0.0298,0.001,0,1,0.8128
3633.5,8.6719,0.0559,73.4191,130.1461,110.2632,0.1751,6.6098,2.9485,2.8786,2.6004,15.8128,2.9501,2.9356,0.0283,0.001,0,1,0.8037
3633.6,8.6719,0.0592,73.1653,129.5176,111.0252,0.174,6.6669,2.9844,2.8948,2.6054,15.7857,2.9823,2.9608,0.0255,0.001,0,1,0.8097
3633.7,8.6719,0.0616,72.9082,128.8931,110.7573,0.1709,6.6706,3.0252,2.9107,2.6096,15.8221,3.0386,3.0369,0.0231,0.001,0,1,0.8076
3633.8,8.6719,0.0614,72.5179,128.0367,111.2529,0.1639,6.6222,3.0689,2.9248,2.6107,15.8584,3.0901,3.1087,0.0225,0.001,0,1,0.8115
3633.9,8.6719,0.0596,72.0483,127.0422,110.9398,0.1518,6.5607,3.1203,2.9305,2.6095,15.8947,3.1483,3.1826,0.0231,0.001,0,1,0.8092
3634,8.6719,0.0583,71.5682,126.0292,105.5807,0.135,6.5163,3.1747,2.9381,2.6085,15.9064,3.221,3.2998,0.0237,0.001,0,1,0.7668
3634.1,8.6719,0.0585,71.01,124.7294,91.2672,0.1162,6.499,3.2127,2.9347,2.609,15.9181,3.2862,3.4448,0.0234,0.001,0,1,0.6534
3634.2,8.6875,0.0596,70.3996,123.238,70.5416,0.0973,6.5081,3.2606,2.933,2.6099,15.9298,3.3626,3.6081,0.0229,0.0012,0,1,0.4887
3634.3,8.7031,0.0606,69.7808,121.7153,59.8445,0.0846,6.5423,3.2861,2.9271,2.6102,15.9195,3.4475,3.7758,0.0227,0.0022,0,1,0.4037
3634.4,8.7031,0.061,69.1001,119.8472,53.1854,0.0769,6.5786,3.2964,2.9224,2.6101,15.9093,3.5265,3.966,0.0228,0.0031,0,1,0.3508
3634.5,8.7031,0.0602,68.373,117.7202,49.8501,0.0726,6.579,3.2987,2.9198,2.6112,15.899,3.5877,4.1345,0.0222,0.0037,0,1,0.3242
3634.6,8.7031,0.0588,67.6375,115.5454,48.6583,0.0699,6.5398,3.3018,2.9093,2.615,15.9015,3.6348,4.2459,0.02,0.0036,0,1,0.3148
3634.7,8.7031,0.0575,66.9432,113.5979,45.9601,0.0682,6.4851,3.3099,2.9005,2.622,15.9041,3.6727,4.3251,0.02,0.0041,0,1,0.2934
3634.8,8.7031,0.0573,66.2841,111.8418,44.3806,0.0673,6.445,3.3229,2.8913,2.6313,15.9066,3.7038,4.4083,0.02,0.0045,0,1,0.2808
3634.9,8.703,0.0583,65.6325,110.1269,43.3443,0.0675,6.4224,3.3223,2.8716,2.6406,15.8946,3.7164,4.4772,0.02,0.0048,0,1,0.2726
3635,8.6719,0.06,65.1526,108.8199,43.016,0.0708,6.4085,3.3005,2.8403,2.6472,15.8826,3.7214,4.531,0.02,0.0049,0,1,0.27
3635.1,8.6719,0.0619,64.8356,107.8997,43.0755,0.0734,6.3988,3.2793,2.8096,2.6501,15.8706,3.6994,4.5284,0.02,0.0049,0,1,0.2704
